TPI,ART Link Max,ART Link Mid,Base Infectivity,Infmrl Condoms Late,Infmrl Form Rate,Infrml Condom Mid,Infrml Condom Rate,Mrtl Condom Max,Mrtl Condom Mid,Mrtl Condom Rate,Mrtl Form Rate,PreART Link Max,PreART Link Mid,PreART Link Min,SeedYr HIGH,Sexual Debut Age Female Weibull Heterogeneity,Sexual Debut Age Female Weibull Scale,Sexual Debut Age Male Weibull Heterogeneity,Sexual Debut Age Male Weibull Scale,Swaziland: Infmrl Condoms Late,Swaziland: LOW Risk,Swaziland: Trns Condoms Late,Trns Condom Late,Trns Condom Mid,Trns Condom Rate,Trns Form Rate,Male_To_Female_Relative_Infectivity_Multipliers,Nodes.0.Society.INFORMAL.Pair_Formation_Parameters.Formation_Rate_Constant,Nodes.0.Society.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Max,Nodes.0.Society.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Mid,Nodes.0.Society.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Rate,Nodes.0.Society.MARITAL.Pair_Formation_Parameters.Formation_Rate_Constant,Nodes.0.Society.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Max,Nodes.0.Society.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Mid,Nodes.0.Society.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Rate,Nodes.0.Society.TRANSITORY.Pair_Formation_Parameters.Formation_Rate_Constant,Nodes.0.Society.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Max,Nodes.0.Society.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Mid,Nodes.0.Society.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Rate,[BUILDER] Actual_IndividualIntervention_Config__KP_ART_Link.Ramp_Max,[BUILDER] Actual_IndividualIntervention_Config__KP_ART_Link.Ramp_MidYear,[BUILDER] Actual_IndividualIntervention_Config__KP_PreART_Link.Ramp_Max,[BUILDER] Actual_IndividualIntervention_Config__KP_PreART_Link.Ramp_MidYear,[BUILDER] Actual_IndividualIntervention_Config__KP_PreART_Link.Ramp_Min,[BUILDER] Society__KP_Defaults.INFORMAL.Pair_Formation_Parameters.Formation_Rate_Constant,[BUILDER] Society__KP_Defaults.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Max,[BUILDER] Society__KP_Defaults.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Mid,[BUILDER] Society__KP_Defaults.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Rate,[BUILDER] Society__KP_Defaults.MARITAL.Pair_Formation_Parameters.Formation_Rate_Constant,[BUILDER] Society__KP_Defaults.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Max,[BUILDER] Society__KP_Defaults.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Mid,[BUILDER] Society__KP_Defaults.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Rate,[BUILDER] Society__KP_Defaults.TRANSITORY.Pair_Formation_Parameters.Formation_Rate_Constant,[BUILDER] Society__KP_Defaults.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Max,[BUILDER] Society__KP_Defaults.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Mid,[BUILDER] Society__KP_Defaults.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Rate,[BUILDER] Society__KP_Swaziland.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Max,[BUILDER] Society__KP_Swaziland.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Max
188,0.953441921,2010.20929,0.00235,0.408103945,0.001161677,1991.71057,2.793569398,0.231552135,2001.788428,2.426078026,0.000417544,0.755377671,1997.378844,0,1982.479307,0.332033961,16.82673278,0.066561157,17.74686938,0.364214926,0.718266611,0.132036776,0.782248063,1996.383726,2.581705765,0.000136986,"[4.534417281796337, 4.534417281796337, 3.233455327165574]",0.001161677,0.364214926,1991.71057,2.793569398,0.000417544,0.231552135,2001.788428,2.426078026,0.000136986,0.132036776,1996.383726,2.581705765,0.953441921,2010.20929,0.755377671,1997.378844,0,0.001161677,0.408103945,1991.71057,2.793569398,0.000417544,0.231552135,2001.788428,2.426078026,0.000136986,0.782248063,1996.383726,2.581705765,0.364214926,0.132036776
189,0.954409349,2010.41603,0.002327836,0.421318738,0.001538492,1992.595836,2.916354672,0.217246253,2001.247288,2.269413961,0.000456716,0.827097641,1994.712188,0.046432103,1981.798732,0.299281948,16.34494123,0.053712118,17.72188303,0.346786391,0.732626749,0.125622809,0.740396469,1997.608888,2.937979268,0.000136986,"[4.684290627853847, 4.684290627853847, 2.9622055215745866]",0.001538492,0.346786391,1992.595836,2.916354672,0.000456716,0.217246253,2001.247288,2.269413961,0.000136986,0.125622809,1997.608888,2.937979268,0.954409349,2010.41603,0.827097641,1994.712188,0.046432103,0.001538492,0.421318738,1992.595836,2.916354672,0.000456716,0.217246253,2001.247288,2.269413961,0.000136986,0.740396469,1997.608888,2.937979268,0.346786391,0.125622809
190,0.959334642,2011,0.002320463,0.408510249,0.001633857,1992.835693,3.113596354,0.200262289,2002.194521,2.455635755,0.000419772,0.815209786,1995.568435,0.00323153,1982.626577,0.293453215,16.62441976,0.04,17.53802047,0.327000509,0.731048838,0.124735288,0.73649654,1996.841451,3.123573944,0.000136986,"[5.222295004646525, 5.222295004646525, 2.8617472591371302]",0.001633857,0.327000509,1992.835693,3.113596354,0.000419772,0.200262289,2002.194521,2.455635755,0.000136986,0.124735288,1996.841451,3.123573944,0.959334642,2011,0.815209786,1995.568435,0.00323153,0.001633857,0.408510249,1992.835693,3.113596354,0.000419772,0.200262289,2002.194521,2.455635755,0.000136986,0.73649654,1996.841451,3.123573944,0.327000509,0.124735288
191,0.95346749,2010.824257,0.002326103,0.420501359,0.001466906,1992.333742,3.02286413,0.237577471,2001.144198,2.60762011,0.000419533,0.840896631,1996.413571,0.001943088,1981.790162,0.304717928,16.31267504,0.04,17.54499878,0.361653168,0.758548818,0.095880082,0.730711046,1997.442236,2.901525369,0.000136986,"[4.822367487351168, 4.822367487351168, 2.7135204170176874]",0.001466906,0.361653168,1992.333742,3.02286413,0.000419533,0.237577471,2001.144198,2.60762011,0.000136986,0.095880082,1997.442236,2.901525369,0.95346749,2010.824257,0.840896631,1996.413571,0.001943088,0.001466906,0.420501359,1992.333742,3.02286413,0.000419533,0.237577471,2001.144198,2.60762011,0.000136986,0.730711046,1997.442236,2.901525369,0.361653168,0.095880082
192,0.95210665,2010.706492,0.002340033,0.426472729,0.001401921,1992.290529,2.975147027,0.229848397,2001.596133,2.407892719,0.000446689,0.806797039,1994.037588,0.039970614,1982.02852,0.292428787,16.19804519,0.04709373,17.50521555,0.35244411,0.728733877,0.125747676,0.698985827,1996.74466,2.748043551,0.000136986,"[4.768444039613189, 4.768444039613189, 2.7986477120509377]",0.001401921,0.35244411,1992.290529,2.975147027,0.000446689,0.229848397,2001.596133,2.407892719,0.000136986,0.125747676,1996.74466,2.748043551,0.95210665,2010.706492,0.806797039,1994.037588,0.039970614,0.001401921,0.426472729,1992.290529,2.975147027,0.000446689,0.229848397,2001.596133,2.407892719,0.000136986,0.698985827,1996.74466,2.748043551,0.35244411,0.125747676
193,0.949364323,2010.545551,0.00233981,0.415328955,0.001612496,1992.521534,3.018993773,0.238019763,2001.341432,2.478938097,0.000474593,0.773874793,1996.498433,0,1982.157956,0.3120027,16.10329949,0.04,17.88509963,0.403377668,0.748073643,0.118281956,0.711744757,1995.815694,2.797071598,0.000136986,"[4.545655608871996, 4.545655608871996, 2.7271506498865796]",0.001612496,0.403377668,1992.521534,3.018993773,0.000474593,0.238019763,2001.341432,2.478938097,0.000136986,0.118281956,1995.815694,2.797071598,0.949364323,2010.545551,0.773874793,1996.498433,0,0.001612496,0.415328955,1992.521534,3.018993773,0.000474593,0.238019763,2001.341432,2.478938097,0.000136986,0.711744757,1995.815694,2.797071598,0.403377668,0.118281956
194,0.948430759,2010.821239,0.00231279,0.443359644,0.001652323,1992.339025,3.080274976,0.19394209,2002.161595,2.477926523,0.000509809,0.773948689,1996.395911,0,1982.985968,0.276810568,16.37429114,0.048936738,17.62483297,0.278160196,0.749520724,0.102300849,0.704982101,1996.035469,2.984528912,0.000136986,"[5.10531910870287, 5.10531910870287, 2.815837860127436]",0.001652323,0.278160196,1992.339025,3.080274976,0.000509809,0.19394209,2002.161595,2.477926523,0.000136986,0.102300849,1996.035469,2.984528912,0.948430759,2010.821239,0.773948689,1996.395911,0,0.001652323,0.443359644,1992.339025,3.080274976,0.000509809,0.19394209,2002.161595,2.477926523,0.000136986,0.704982101,1996.035469,2.984528912,0.278160196,0.102300849
195,0.955732144,2010.755193,0.002321254,0.415806441,0.001612731,1992.962882,3.063367383,0.213389204,2001.746849,2.395252712,0.000449534,0.796003336,1995.489936,0.000262207,1982.678356,0.319233606,16.43751131,0.04,17.486963,0.354777651,0.725264003,0.097344755,0.687628784,1996.488801,2.893017638,0.000136986,"[4.830772050356055, 4.830772050356055, 2.8779072513937733]",0.001612731,0.354777651,1992.962882,3.063367383,0.000449534,0.213389204,2001.746849,2.395252712,0.000136986,0.097344755,1996.488801,2.893017638,0.955732144,2010.755193,0.796003336,1995.489936,0.000262207,0.001612731,0.415806441,1992.962882,3.063367383,0.000449534,0.213389204,2001.746849,2.395252712,0.000136986,0.687628784,1996.488801,2.893017638,0.354777651,0.097344755
196,0.960306842,2010.654946,0.002306817,0.417931304,0.001953773,1991.836037,2.996104982,0.254630897,2001.705482,2.902301089,0.000510586,0.794100269,1994.741753,0,1982.095633,0.28649671,16.26034285,0.052702484,17.3181074,0.292619127,0.759130601,0.102955768,0.676436517,1995.317343,2.776846213,0.000136986,"[4.8497459108004914, 4.8497459108004914, 2.536038258905952]",0.001953773,0.292619127,1991.836037,2.996104982,0.000510586,0.254630897,2001.705482,2.902301089,0.000136986,0.102955768,1995.317343,2.776846213,0.960306842,2010.654946,0.794100269,1994.741753,0,0.001953773,0.417931304,1991.836037,2.996104982,0.000510586,0.254630897,2001.705482,2.902301089,0.000136986,0.676436517,1995.317343,2.776846213,0.292619127,0.102955768
197,0.9540262,2010.449283,0.002288203,0.418070395,0.001238391,1992.307036,2.806520494,0.218086374,2002.109325,2.393612257,0.000549459,0.83415912,1996.487399,0,1982.689399,0.335698094,16.11008609,0.04,17.4852641,0.359656856,0.70083117,0.074761823,0.67629269,1996.505255,2.98851222,0.000136986,"[4.8545575633532785, 4.8545575633532785, 2.698443638996012]",0.001238391,0.359656856,1992.307036,2.806520494,0.000549459,0.218086374,2002.109325,2.393612257,0.000136986,0.074761823,1996.505255,2.98851222,0.9540262,2010.449283,0.83415912,1996.487399,0,0.001238391,0.418070395,1992.307036,2.806520494,0.000549459,0.218086374,2002.109325,2.393612257,0.000136986,0.67629269,1996.505255,2.98851222,0.359656856,0.074761823
198,0.949219336,2010.821427,0.00235,0.43618763,0.001118478,1994.155119,2.971512525,0.195145276,2001.704131,1.797120496,0.000613411,0.813769572,1996.003846,0,1983.981121,0.311584287,16.30821337,0.04204287,17.83034803,0.305841829,0.694526193,0.117126817,0.737770513,1995.948454,3.175135309,0.000136986,"[5.322951799224199, 5.322951799224199, 2.535469872977105]",0.001118478,0.305841829,1994.155119,2.971512525,0.000613411,0.195145276,2001.704131,1.797120496,0.000136986,0.117126817,1995.948454,3.175135309,0.949219336,2010.821427,0.813769572,1996.003846,0,0.001118478,0.43618763,1994.155119,2.971512525,0.000613411,0.195145276,2001.704131,1.797120496,0.000136986,0.737770513,1995.948454,3.175135309,0.305841829,0.117126817
199,0.952951282,2011,0.00233047,0.4235618,0.001733699,1992.177998,2.908064804,0.223367421,2001.83549,2.590355539,0.000392108,0.862127818,1997.675771,0,1983.351063,0.319195007,16.3224771,0.04,17.78518966,0.302332756,0.753711633,0.105673232,0.604397216,1996.545032,2.766284438,0.000136986,"[4.722461469140168, 4.722461469140168, 3.0949559687200057]",0.001733699,0.302332756,1992.177998,2.908064804,0.000392108,0.223367421,2001.83549,2.590355539,0.000136986,0.105673232,1996.545032,2.766284438,0.952951282,2011,0.862127818,1997.675771,0,0.001733699,0.4235618,1992.177998,2.908064804,0.000392108,0.223367421,2001.83549,2.590355539,0.000136986,0.604397216,1996.545032,2.766284438,0.302332756,0.105673232
200,0.955607969,2010.75315,0.002329532,0.430010256,0.001437462,1992.08478,3.097218587,0.198811507,2001.943589,2.176836491,0.000377365,0.761018662,1996.09923,0.04260084,1983.150836,0.309952024,16.28622166,0.041156986,17.95251926,0.316319625,0.723285148,0.109645768,0.689881328,1996.702571,2.829807939,0.000165743,"[4.837326523803663, 4.837326523803663, 2.5679241110604902]",0.001437462,0.316319625,1992.08478,3.097218587,0.000377365,0.198811507,2001.943589,2.176836491,0.000165743,0.109645768,1996.702571,2.829807939,0.955607969,2010.75315,0.761018662,1996.09923,0.04260084,0.001437462,0.430010256,1992.08478,3.097218587,0.000377365,0.198811507,2001.943589,2.176836491,0.000165743,0.689881328,1996.702571,2.829807939,0.316319625,0.109645768
201,0.952024317,2010.661566,0.002325618,0.421176598,0.001497123,1992.667865,3.025829677,0.216379668,2001.876433,2.431728019,0.000447645,0.812776978,1995.859186,0.013770355,1982.687253,0.307358158,16.3006198,0.04,17.49124006,0.334164753,0.733035342,0.110003293,0.69809738,1996.555746,3.018831415,0.000136986,"[4.882260784073163, 4.882260784073163, 2.882144324850431]",0.001497123,0.334164753,1992.667865,3.025829677,0.000447645,0.216379668,2001.876433,2.431728019,0.000136986,0.110003293,1996.555746,3.018831415,0.952024317,2010.661566,0.812776978,1995.859186,0.013770355,0.001497123,0.421176598,1992.667865,3.025829677,0.000447645,0.216379668,2001.876433,2.431728019,0.000136986,0.69809738,1996.555746,3.018831415,0.334164753,0.110003293
202,0.948430759,2010.821239,0.00231279,0.443359644,0.001652323,1992.339025,3.080274976,0.19394209,2002.161595,2.477926523,0.000509809,0.773948689,1996.395911,0,1982.985968,0.276810568,16.37429114,0.048936738,17.62483297,0.278160196,0.749520724,0.102300849,0.704982101,1996.035469,2.984528912,0.000136986,"[5.10531910870287, 5.10531910870287, 2.815837860127436]",0.001652323,0.278160196,1992.339025,3.080274976,0.000509809,0.19394209,2002.161595,2.477926523,0.000136986,0.102300849,1996.035469,2.984528912,0.948430759,2010.821239,0.773948689,1996.395911,0,0.001652323,0.443359644,1992.339025,3.080274976,0.000509809,0.19394209,2002.161595,2.477926523,0.000136986,0.704982101,1996.035469,2.984528912,0.278160196,0.102300849
203,0.952087073,2010.569233,0.002339189,0.421546034,0.001469518,1992.68342,3.025450656,0.229495789,2001.823102,2.372481573,0.000460164,0.824569739,1995.928395,0.005454164,1982.42921,0.320191628,16.22389011,0.04,17.42905344,0.334823762,0.730791159,0.098345722,0.705479732,1996.799992,2.987435226,0.000136986,"[4.9085716528085825, 4.9085716528085825, 2.899413869362803]",0.001469518,0.334823762,1992.68342,3.025450656,0.000460164,0.229495789,2001.823102,2.372481573,0.000136986,0.098345722,1996.799992,2.987435226,0.952087073,2010.569233,0.824569739,1995.928395,0.005454164,0.001469518,0.421546034,1992.68342,3.025450656,0.000460164,0.229495789,2001.823102,2.372481573,0.000136986,0.705479732,1996.799992,2.987435226,0.334823762,0.098345722
204,0.938792559,2010.502539,0.00235,0.427561381,0.001322667,1992.459745,3.014321564,0.208829641,2001.370154,2.201728367,0.000392243,0.864915243,1993.866545,0.005048673,1982.618034,0.3125223,16.50709863,0.04,17.64096254,0.301878032,0.715740171,0.125793743,0.736655367,1996.854871,3.088950317,0.000136986,"[5.8285736756101985, 5.8285736756101985, 2.8485275466293714]",0.001322667,0.301878032,1992.459745,3.014321564,0.000392243,0.208829641,2001.370154,2.201728367,0.000136986,0.125793743,1996.854871,3.088950317,0.938792559,2010.502539,0.864915243,1993.866545,0.005048673,0.001322667,0.427561381,1992.459745,3.014321564,0.000392243,0.208829641,2001.370154,2.201728367,0.000136986,0.736655367,1996.854871,3.088950317,0.301878032,0.125793743
205,0.954294803,2010.608546,0.00235,0.425856365,0.001400081,1992.010477,3.026557675,0.187164491,2001.366211,2.327148613,0.000445167,0.713831337,1995.59026,0.081927801,1981.642488,0.350708244,16.04867381,0.04,17.94763917,0.330027656,0.741179549,0.107514321,0.751058105,1995.658729,3.346250632,0.000136986,"[4.628675280998529, 4.628675280998529, 2.9579069186975953]",0.001400081,0.330027656,1992.010477,3.026557675,0.000445167,0.187164491,2001.366211,2.327148613,0.000136986,0.107514321,1995.658729,3.346250632,0.954294803,2010.608546,0.713831337,1995.59026,0.081927801,0.001400081,0.425856365,1992.010477,3.026557675,0.000445167,0.187164491,2001.366211,2.327148613,0.000136986,0.751058105,1995.658729,3.346250632,0.330027656,0.107514321
206,0.956226026,2010.989289,0.002349014,0.41435362,0.001372489,1992.429685,2.84111078,0.214245482,2001.523806,2.110234674,0.000383044,0.800440693,1995.23266,0.059582014,1984.031413,0.32747519,16.27666239,0.057889559,17.28329639,0.33986077,0.728009014,0.096545766,0.694569769,1997.473744,3.146077705,0.000136986,"[4.76660884569984, 4.76660884569984, 3.030067064167345]",0.001372489,0.33986077,1992.429685,2.84111078,0.000383044,0.214245482,2001.523806,2.110234674,0.000136986,0.096545766,1997.473744,3.146077705,0.956226026,2010.989289,0.800440693,1995.23266,0.059582014,0.001372489,0.41435362,1992.429685,2.84111078,0.000383044,0.214245482,2001.523806,2.110234674,0.000136986,0.694569769,1997.473744,3.146077705,0.33986077,0.096545766
207,0.949261534,2010.668948,0.002348728,0.391145322,0.00118167,1993.236664,3.037473274,0.220148137,2002.615289,2.82277111,0.000489036,0.843213245,1996.194197,0.036466226,1982.714661,0.296679304,16.27313958,0.04,17.56630741,0.334548714,0.69886938,0.043248107,0.650248273,1997.274915,2.866350829,0.000197923,"[4.371564370126526, 4.371564370126526, 2.5432677643245705]",0.00118167,0.334548714,1993.236664,3.037473274,0.000489036,0.220148137,2002.615289,2.82277111,0.000197923,0.043248107,1997.274915,2.866350829,0.949261534,2010.668948,0.843213245,1996.194197,0.036466226,0.00118167,0.391145322,1993.236664,3.037473274,0.000489036,0.220148137,2002.615289,2.82277111,0.000197923,0.650248273,1997.274915,2.866350829,0.334548714,0.043248107
208,0.950931088,2011,0.002282159,0.430534863,0.00170665,1993.01881,2.53510361,0.201580295,2002.037688,2.157734578,0.00045916,0.778377997,1995.08192,0,1981.872482,0.385375921,16.03995274,0.04,18.42111207,0.315149132,0.762783144,0.159719824,0.645004038,1994.796651,2.503087223,0.000136986,"[4.772705720599516, 4.772705720599516, 3.4305705066257848]",0.00170665,0.315149132,1993.01881,2.53510361,0.00045916,0.201580295,2002.037688,2.157734578,0.000136986,0.159719824,1994.796651,2.503087223,0.950931088,2011,0.778377997,1995.08192,0,0.00170665,0.430534863,1993.01881,2.53510361,0.00045916,0.201580295,2002.037688,2.157734578,0.000136986,0.645004038,1994.796651,2.503087223,0.315149132,0.159719824
209,0.950024946,2010.45566,0.00232876,0.436804177,0.001550278,1993.047639,2.789183776,0.21899174,2000.955173,2.623245584,0.000447939,0.843748362,1996.371354,0.001454155,1982.460758,0.321016776,16.58051773,0.04,17.66684857,0.302501329,0.740779385,0.110719743,0.714887184,1996.904546,2.894986847,0.000136986,"[4.927617203041643, 4.927617203041643, 2.8030583380719705]",0.001550278,0.302501329,1993.047639,2.789183776,0.000447939,0.21899174,2000.955173,2.623245584,0.000136986,0.110719743,1996.904546,2.894986847,0.950024946,2010.45566,0.843748362,1996.371354,0.001454155,0.001550278,0.436804177,1993.047639,2.789183776,0.000447939,0.21899174,2000.955173,2.623245584,0.000136986,0.714887184,1996.904546,2.894986847,0.302501329,0.110719743
210,0.957002005,2010.935253,0.00228287,0.398834254,0.001387476,1992.888605,3.107694309,0.227511266,2001.292944,2.261965092,0.000549216,0.809533171,1995.701142,0.000685881,1982.869886,0.288679409,16.40370986,0.04,17.72103286,0.294580534,0.735752233,0.097722871,0.638421104,1996.938015,3.057289977,0.000154785,"[5.00009017328488, 5.00009017328488, 2.6283169140885545]",0.001387476,0.294580534,1992.888605,3.107694309,0.000549216,0.227511266,2001.292944,2.261965092,0.000154785,0.097722871,1996.938015,3.057289977,0.957002005,2010.935253,0.809533171,1995.701142,0.000685881,0.001387476,0.398834254,1992.888605,3.107694309,0.000549216,0.227511266,2001.292944,2.261965092,0.000154785,0.638421104,1996.938015,3.057289977,0.294580534,0.097722871
211,0.95305552,2010.967725,0.002345887,0.431619791,0.001378427,1992.713757,3.07949308,0.291369692,2000.97887,2.104447999,0.00051266,0.789152372,1995.64952,0.028144355,1982.836282,0.28889478,16.74492442,0.04,17.32382853,0.342045958,0.740893716,0.05591544,0.649115376,1995.806483,2.949795759,0.000136986,"[4.806984542831811, 4.806984542831811, 3.065820656602916]",0.001378427,0.342045958,1992.713757,3.07949308,0.00051266,0.291369692,2000.97887,2.104447999,0.000136986,0.05591544,1995.806483,2.949795759,0.95305552,2010.967725,0.789152372,1995.64952,0.028144355,0.001378427,0.431619791,1992.713757,3.07949308,0.00051266,0.291369692,2000.97887,2.104447999,0.000136986,0.649115376,1995.806483,2.949795759,0.342045958,0.05591544
212,0.958442614,2009.732829,0.002310035,0.413672287,0.001541958,1992.543846,2.88703739,0.227024505,2001.120124,2.066899101,0.000521144,0.797565223,1995.968663,0,1981.212527,0.339086599,16.26788761,0.056461892,17.32981935,0.322630306,0.715528205,0.09377883,0.645446409,1998.448655,2.799277127,0.000141163,"[4.942957094022711, 4.942957094022711, 2.8137371935445925]",0.001541958,0.322630306,1992.543846,2.88703739,0.000521144,0.227024505,2001.120124,2.066899101,0.000141163,0.09377883,1998.448655,2.799277127,0.958442614,2009.732829,0.797565223,1995.968663,0,0.001541958,0.413672287,1992.543846,2.88703739,0.000521144,0.227024505,2001.120124,2.066899101,0.000141163,0.645446409,1998.448655,2.799277127,0.322630306,0.09377883
213,0.932778662,2010.535815,0.002254173,0.422701948,0.001139836,1992.781649,2.94303873,0.207399358,2001.778316,2.549067211,0.000412249,0.815559759,1996.562257,0,1983.549159,0.286587472,16.06453977,0.04,18.44715454,0.35973121,0.742854056,0.124778277,0.747108179,1998.068622,2.719077272,0.000136986,"[5.342109778938919, 5.342109778938919, 2.7294192639254833]",0.001139836,0.35973121,1992.781649,2.94303873,0.000412249,0.207399358,2001.778316,2.549067211,0.000136986,0.124778277,1998.068622,2.719077272,0.932778662,2010.535815,0.815559759,1996.562257,0,0.001139836,0.422701948,1992.781649,2.94303873,0.000412249,0.207399358,2001.778316,2.549067211,0.000136986,0.747108179,1998.068622,2.719077272,0.35973121,0.124778277
214,0.95357205,2010.121712,0.002345759,0.430662009,0.00163743,1992.6393,3.108931738,0.219265226,2001.614051,2.807110435,0.00049409,0.828132897,1995.366651,0.059716833,1983.256519,0.3362343,16.30845895,0.050297011,17.24938986,0.334331939,0.732572106,0.136519493,0.736819204,1997.967899,3.105913828,0.000136986,"[4.835271535047617, 4.835271535047617, 2.7730219719888836]",0.00163743,0.334331939,1992.6393,3.108931738,0.00049409,0.219265226,2001.614051,2.807110435,0.000136986,0.136519493,1997.967899,3.105913828,0.95357205,2010.121712,0.828132897,1995.366651,0.059716833,0.00163743,0.430662009,1992.6393,3.108931738,0.00049409,0.219265226,2001.614051,2.807110435,0.000136986,0.736819204,1997.967899,3.105913828,0.334331939,0.136519493
215,0.944836399,2010.416295,0.002344241,0.422820845,0.001633938,1992.091944,3.044213136,0.230960955,2000.894003,2.423687623,0.000397806,0.76111466,1996.564549,0.001836165,1982.898755,0.318958551,16.38429261,0.049198595,17.58248848,0.34975833,0.720237636,0.124335341,0.688863832,1997.200494,3.001276643,0.000136986,"[5.022381225071137, 5.022381225071137, 2.941618199664165]",0.001633938,0.34975833,1992.091944,3.044213136,0.000397806,0.230960955,2000.894003,2.423687623,0.000136986,0.124335341,1997.200494,3.001276643,0.944836399,2010.416295,0.76111466,1996.564549,0.001836165,0.001633938,0.422820845,1992.091944,3.044213136,0.000397806,0.230960955,2000.894003,2.423687623,0.000136986,0.688863832,1997.200494,3.001276643,0.34975833,0.124335341
216,0.949915639,2010.361183,0.002333235,0.454037463,0.001486765,1992.776563,3.107386096,0.227797542,2002.373091,2.465005561,0.000529435,0.799815306,1995.968527,0.018758556,1982.684155,0.293193109,16.39500394,0.050225674,17.38142558,0.327355472,0.737361118,0.110935462,0.708108539,1996.613704,2.876354575,0.000136986,"[5.064771191235772, 5.064771191235772, 2.8994514598033745]",0.001486765,0.327355472,1992.776563,3.107386096,0.000529435,0.227797542,2002.373091,2.465005561,0.000136986,0.110935462,1996.613704,2.876354575,0.949915639,2010.361183,0.799815306,1995.968527,0.018758556,0.001486765,0.454037463,1992.776563,3.107386096,0.000529435,0.227797542,2002.373091,2.465005561,0.000136986,0.708108539,1996.613704,2.876354575,0.327355472,0.110935462
217,0.956585214,2011,0.002337145,0.412680747,0.001546173,1992.859509,2.964726354,0.160503148,2002.282816,2.851272083,0.000550389,0.766267618,1995.25387,0,1983.545426,0.295839812,16.44544579,0.051951902,17.40608722,0.311162447,0.711783299,0.156285352,0.637714217,1997.029349,2.948823065,0.000145223,"[4.888521842661514, 4.888521842661514, 2.3768003263948643]",0.001546173,0.311162447,1992.859509,2.964726354,0.000550389,0.160503148,2002.282816,2.851272083,0.000145223,0.156285352,1997.029349,2.948823065,0.956585214,2011,0.766267618,1995.25387,0,0.001546173,0.412680747,1992.859509,2.964726354,0.000550389,0.160503148,2002.282816,2.851272083,0.000145223,0.637714217,1997.029349,2.948823065,0.311162447,0.156285352
218,0.952272606,2010.67988,0.002329444,0.420953516,0.001528969,1992.525789,3.012496834,0.215846177,2001.854496,2.418434048,0.000457182,0.80620739,1995.744056,0.007256419,1982.552924,0.309592429,16.30228293,0.042494848,17.49452131,0.339119744,0.730405439,0.100701789,0.702405763,1996.680484,3.003583202,0.000136986,"[4.893776180388327, 4.893776180388327, 2.8578813469186026]",0.001528969,0.339119744,1992.525789,3.012496834,0.000457182,0.215846177,2001.854496,2.418434048,0.000136986,0.100701789,1996.680484,3.003583202,0.952272606,2010.67988,0.80620739,1995.744056,0.007256419,0.001528969,0.420953516,1992.525789,3.012496834,0.000457182,0.215846177,2001.854496,2.418434048,0.000136986,0.702405763,1996.680484,3.003583202,0.339119744,0.100701789
219,0.943803419,2010.520253,0.00235,0.447860351,0.001500646,1991.771957,2.939329692,0.246458019,2001.466216,2.35377438,0.000464507,0.785728692,1996.36149,0,1983.01816,0.337567693,16.64024101,0.04,17.49129661,0.332445492,0.726989207,0.094908518,0.751121978,1997.925699,2.813761474,0.000136986,"[4.578795874024129, 4.578795874024129, 2.7992487560327968]",0.001500646,0.332445492,1991.771957,2.939329692,0.000464507,0.246458019,2001.466216,2.35377438,0.000136986,0.094908518,1997.925699,2.813761474,0.943803419,2010.520253,0.785728692,1996.36149,0,0.001500646,0.447860351,1991.771957,2.939329692,0.000464507,0.246458019,2001.466216,2.35377438,0.000136986,0.751121978,1997.925699,2.813761474,0.332445492,0.094908518
220,0.956902578,2010.57933,0.00235,0.416898208,0.001563829,1992.674724,3.158539163,0.189802609,2001.828947,2.497617746,0.000524045,0.80947081,1996.186931,0.008912498,1983.299345,0.307088934,16.38340899,0.045954128,17.52532292,0.340314977,0.750527155,0.114964992,0.688446495,1996.419479,2.852982399,0.000174509,"[4.5817656172033425, 4.5817656172033425, 2.8108595292354353]",0.001563829,0.340314977,1992.674724,3.158539163,0.000524045,0.189802609,2001.828947,2.497617746,0.000174509,0.114964992,1996.419479,2.852982399,0.956902578,2010.57933,0.80947081,1996.186931,0.008912498,0.001563829,0.416898208,1992.674724,3.158539163,0.000524045,0.189802609,2001.828947,2.497617746,0.000174509,0.688446495,1996.419479,2.852982399,0.340314977,0.114964992
